ANO;MES;EMPRESA;VOO;OACI_ORIGEM;OACI_DESTINO;VOOS;CANCELADOS;NA_HORA;ATRASADOS_ACIMA_30;ATRASADOS_ACIMA_60
2021;6;AZU;4594;SBJV;SBKP;24;0;22;0;2
2021;6;AZU;4595;SBUL;SBKP;25;0;24;0;1
2021;6;AZU;4597;SBPS;SBUL;4;0;4;0;0
2021;6;AZU;4598;SBGL;SBKP;26;0;24;0;2
2021;6;AZU;4599;SBUL;SBPS;4;0;4;0;0
2021;6;AZU;4600;SBMO;SBRF;26;1;25;0;0
2021;6;AZU;4601;SBRF;SBMO;26;0;26;0;0
2021;6;AZU;4602;SBRF;SBAR;26;0;26;0;0
2021;6;AZU;4603;SBAR;SBRF;26;1;24;0;1
2021;6;AZU;4604;SBCF;SBRF;24;1;23;0;0
2021;6;AZU;4605;SBRF;SBCF;25;0;25;0;0
2021;6;AZU;4606;SBRF;SBKG;30;0;30;0;0
2021;6;AZU;4607;SBKG;SBRF;29;0;29;0;0
2021;6;AZU;4608;SBCF;SBIL;29;0;28;1;0
2021;6;AZU;4609;SBIL;SBCF;29;0;28;1;0
2021;6;AZU;4611;SBRJ;SBME;8;0;8;0;0
2021;6;AZU;4611;SBME;SBCP;8;0;8;0;0
2021;6;AZU;4611;SBCP;SBRJ;8;0;8;0;0
2021;6;AZU;4613;SBZM;SBKP;22;0;22;0;0
2021;6;AZU;4614;SBCF;SBGV;25;0;24;1;0
2021;6;AZU;4615;SBGV;SBCF;25;0;25;0;0
2021;6;AZU;4616;SBCF;SBGO;30;0;30;0;0
2021;6;AZU;4617;SBGO;SBCF;30;0;30;0;0
2021;6;AZU;4618;SBGR;SBRF;28;0;27;0;1
2021;6;AZU;4619;SBRF;SBGR;30;0;30;0;0
2021;6;AZU;4620;SBGR;SBRF;26;0;25;1;0
2021;6;AZU;4621;SBRF;SBGR;26;0;25;0;1
2021;6;AZU;4622;SBRF;SBJU;26;0;23;3;0
2021;6;AZU;4623;SBPS;SBSV;10;0;10;0;0
2021;6;AZU;4628;SBKP;SBRF;30;0;27;1;2
2021;6;AZU;4631;SBRF;SBRJ;28;0;26;2;0
2021;6;AZU;4632;SBBR;SBRJ;10;0;10;0;0
2021;6;AZU;4633;SBRJ;SBSV;24;0;22;0;2
2021;6;AZU;4635;SBSV;SBRJ;24;0;22;1;1
2021;6;AZU;4638;SBKP;SBJU;28;0;28;0;0
2021;6;AZU;4639;SBJU;SBKP;28;0;28;0;0
2021;6;AZU;4640;SBKP;SBML;24;0;24;0;0
2021;6;AZU;4643;SBKP;SBGO;24;0;23;0;1
2021;6;AZU;4644;SBGR;SBRJ;1;0;1;0;0
2021;6;AZU;4645;SBRJ;SBGR;4;0;4;0;0
2021;6;AZU;4646;SBRF;SBBR;20;0;19;1;0
2021;6;AZU;4648;SBRF;SBPA;21;0;20;1;0
2021;6;AZU;4649;SBPA;SBRF;20;0;19;0;1
2021;6;AZU;4650;SBFZ;SBBE;26;0;25;1;0
2021;6;AZU;4651;SBBE;SBFZ;26;0;25;0;1
2021;6;AZU;4652;SBKP;SBSR;24;0;22;1;1
2021;6;AZU;4655;SBRF;SBMS;12;0;12;0;0
2021;6;AZU;4656;SBMS;SBRF;12;0;12;0;0
2021;6;AZU;4657;SBCF;SBPA;4;0;4;0;0
2021;6;AZU;4662;SBSP;SBRF;27;0;26;1;0
2021;6;AZU;4663;SBKP;SBBR;30;1;28;0;1
2021;6;AZU;4664;SBRF;SBSP;27;0;26;0;1
2021;6;AZU;4665;SBVT;SBKP;30;0;27;2;1
2021;6;AZU;4666;SBRF;SBSG;24;0;24;0;0
2021;6;AZU;4667;SBKP;SBCF;12;1;11;0;0
2021;6;AZU;4668;SBSG;SBRF;21;0;21;0;0
2021;6;AZU;4669;SBFZ;SBKP;30;0;30;0;0
2021;6;AZU;4670;SBKP;SBUL;30;0;28;1;1
2021;6;AZU;4672;SBRF;SBPL;27;0;27;0;0
2021;6;AZU;4673;SBCF;SBBR;25;0;25;0;0
2021;6;AZU;4676;SBPL;SBRF;24;1;23;0;0
2021;6;AZU;4677;SBKP;SBEG;27;0;24;3;0
2021;6;AZU;4678;SBEG;SBKP;27;0;27;0;0
2021;6;AZU;4679;SBRJ;SBCT;8;0;7;1;0
2021;6;AZU;4684;SBKP;SBCT;29;0;29;0;0
2021;6;AZU;4685;SBPJ;SBGO;4;0;4;0;0
2021;6;AZU;4687;SBKP;SBSG;26;0;25;0;1
2021;6;AZU;4688;SBSG;SBKP;22;0;21;0;1
2021;6;AZU;4689;SBBR;SBCF;26;1;24;1;0
2021;6;AZU;4690;SBPA;SBSM;11;0;11;0;0
2021;6;AZU;4691;SBSM;SBPA;11;0;11;0;0
2021;6;AZU;4692;SBPA;SBNM;9;0;8;1;0
2021;6;AZU;4693;SBNM;SBPA;9;0;8;1;0
2021;6;AZU;4694;SBPA;SBUG;11;0;11;0;0
2021;6;AZU;4695;SBUG;SBPA;11;0;11;0;0
2021;6;AZU;4696;SBBR;SBKP;21;0;21;0;0
2021;6;AZU;4697;SBKP;SBBR;1;0;1;0;0
2021;6;AZU;4698;SBKP;SBVT;30;0;29;1;0
2021;6;AZU;4700;SBPA;SBCF;4;0;4;0;0
2021;6;AZU;4702;SBKP;SBBR;30;0;30;0;0
2021;6;AZU;4703;SBCG;SBKP;26;0;25;1;0
2021;6;AZU;4704;SBKP;SBBR;21;0;21;0;0
2021;6;AZU;4705;SBBR;SBCF;4;0;4;0;0
2021;6;AZU;4706;SBCF;SBBR;14;0;14;0;0
2021;6;AZU;4707;SBBR;SBCF;5;0;5;0;0
2021;6;AZU;4708;SBKP;SBPA;30;1;28;0;1
2021;6;AZU;4710;SBCF;SBBR;7;0;7;0;0
2021;6;AZU;4711;SBKP;SBRP;30;0;27;2;1
2021;6;AZU;4712;SBKP;SBFZ;30;0;30;0;0
2021;6;AZU;4713;SBBR;SBCF;11;0;10;1;0
2021;6;AZU;4714;SBKP;SBGO;30;0;30;0;0
2021;6;AZU;4717;SBKP;SBCG;26;0;24;2;0
2021;6;AZU;4719;SBCF;SBRJ;21;0;19;0;2
2021;6;AZU;4720;SBRJ;SBCF;22;0;21;0;1
2021;6;AZU;4722;SBKP;SBNF;28;0;27;0;1
2021;6;AZU;4723;SBBR;SBCF;4;0;4;0;0
2021;6;AZU;4724;SBBR;SBCF;4;0;4;0;0
2021;6;AZU;4727;SBKP;SBCA;21;1;18;2;0
2021;6;AZU;4728;SBCA;SBKP;21;1;20;0;0
2021;6;AZU;4730;SBCT;SBPA;3;0;3;0;0
2021;6;AZU;4731;SBKP;SBJA;16;0;14;2;0
2021;6;AZU;4732;SBJA;SBKP;16;0;15;1;0
2021;6;AZU;4733;SBKP;SBLO;28;0;26;0;2
2021;6;AZU;4734;SBSV;SBIL;14;0;14;0;0
2021;6;AZU;4735;SBIL;SBSV;14;0;14;0;0
2021;6;AZU;4736;SBRF;SBVT;21;1;18;2;0
2021;6;AZU;4737;SBVT;SBRF;20;1;19;0;0
2021;6;AZU;4738;SBPA;SBCT;8;0;8;0;0
2021;6;AZU;4739;SBCT;SBPA;8;0;8;0;0
2021;6;AZU;4740;SBCT;SBGR;1;0;1;0;0
2021;6;AZU;4741;SBGR;SBCT;1;0;1;0;0
2021;6;AZU;4742;SBSP;SBRJ;28;0;28;0;0
2021;6;AZU;4743;SBRJ;SBSP;23;0;23;0;0
2021;6;AZU;4744;SBSP;SBRJ;5;0;5;0;0
2021;6;AZU;4745;SBKP;SBBR;28;0;28;0;0
2021;6;AZU;4751;SBCF;SBRJ;6;0;6;0;0
2021;6;AZU;4752;SBRJ;SBCF;6;0;6;0;0
2021;6;AZU;4753;SBCT;SBLO;19;2;17;0;0
2021;6;AZU;4757;SBLO;SBCT;19;0;19;0;0
2021;6;AZU;4758;SBCT;SBLO;4;0;4;0;0
2021;6;AZU;4759;SBLO;SBCT;4;0;4;0;0
2021;6;AZU;4760;SBCT;SBMG;4;0;4;0;0
2021;6;AZU;4761;SBKP;SBVT;30;0;30;0;0
2021;6;AZU;4762;SBMG;SBCT;4;0;4;0;0
2021;6;AZU;4767;SBCT;SBRJ;22;1;20;1;0
2021;6;AZU;4768;SBRJ;SBCT;3;0;3;0;0
2021;6;AZU;4769;SBGR;SBCY;30;0;28;2;0
2021;6;AZU;4770;SBCF;SBRJ;17;0;16;0;1
2021;6;AZU;4771;SBKP;SBJV;25;0;24;0;1
2021;6;AZU;4776;SBKP;SBCF;24;0;19;3;2
2021;6;AZU;4778;SBKP;SBUL;26;1;22;2;1
2021;6;AZU;4779;SBCF;SBBR;4;0;4;0;0
2021;6;AZU;4782;SBKP;SBCX;26;3;22;1;0
2021;6;AZU;4783;SBCX;SBKP;26;3;21;1;1
2021;6;AZU;4784;SBKP;SBJE;3;1;2;0;0
2021;6;AZU;4785;SBJE;SBKP;3;0;2;0;1
2021;6;AZU;4786;SBKP;SBCT;8;0;7;1;0
2021;6;AZU;4787;SBCT;SBKP;8;0;8;0;0
2021;6;AZU;4788;SBKP;SBCF;19;0;19;0;0
2021;6;AZU;4789;SBCF;SBKP;25;0;24;1;0
2021;6;AZU;4792;SBBR;SBRJ;24;0;23;0;1
2021;6;AZU;4793;SBRJ;SBBR;10;0;9;1;0
2021;6;AZU;4794;SBSR;SBKP;30;0;29;0;1
2021;6;AZU;4795;SBBR;SBRJ;1;0;1;0;0
2021;6;AZU;4796;SBRJ;SBBR;1;0;1;0;0
2021;6;AZU;4797;SBKP;SBAR;4;0;4;0;0
2021;6;AZU;4798;SBKP;SBRJ;8;0;8;0;0
2021;6;AZU;4799;SBRJ;SBKP;10;0;10;0;0
2021;6;AZU;4800;SBRJ;SBBR;24;0;24;0;0
2021;6;AZU;4802;SBFL;SBKP;25;0;23;2;0
2021;6;AZU;4805;SBKP;SBAU;1;0;1;0;0
2021;6;AZU;4806;SBAU;SBKP;5;0;5;0;0
2021;6;AZU;4808;SBCY;SBVH;14;0;14;0;0
2021;6;AZU;4809;SBVH;SBCY;14;0;14;0;0
2021;6;AZU;4810;SBCY;SBGO;21;0;21;0;0
2021;6;AZU;4812;SBKP;SBRJ;28;1;24;2;1
2021;6;AZU;4813;SBCT;SBKP;24;0;24;0;0
2021;6;AZU;4814;SBKP;SBCT;29;0;28;1;0
2021;6;AZU;4818;SBCY;SBKP;26;0;24;1;1
2021;6;AZU;4821;SBPA;SBCT;19;0;19;0;0
2021;6;AZU;4822;SBCT;SBPA;19;0;19;0;0
2021;6;AZU;4823;SBRJ;SBRF;3;0;3;0;0
2021;6;AZU;4824;SBRF;SBRJ;6;0;6;0;0
2021;6;AZU;4827;SBCT;SBGR;21;0;20;0;1
2021;6;AZU;4828;SBCY;SBGO;1;0;1;0;0
2021;6;AZU;4829;SBGO;SBCY;21;0;21;0;0
2021;6;AZU;4830;SBGR;SBCT;29;0;27;1;1
2021;6;AZU;4831;SBCT;SBGR;1;0;1;0;0
2021;6;AZU;4832;SBGR;SBCT;21;0;20;1;0
2021;6;AZU;4833;SBCT;SBGR;29;0;29;0;0
2021;6;AZU;4834;SBJV;SBKP;7;0;7;0;0
2021;6;AZU;4838;SBBR;SBCY;16;0;15;1;0
2021;6;AZU;4840;SBBE;SBMQ;30;0;28;2;0
2021;6;AZU;4840;SBKP;SBBE;30;0;28;2;0
2021;6;AZU;4846;SBKP;SBPA;24;0;23;1;0
2021;6;AZU;4847;SBPA;SBKP;24;0;22;1;1
2021;6;AZU;4848;SBKP;SBPA;25;0;25;0;0
2021;6;AZU;4849;SBKP;SBFL;30;0;29;1;0
2021;6;AZU;4850;SBPA;SBKP;25;0;25;0;0
2021;6;AZU;4851;SBSV;SBCF;24;0;21;3;0
2021;6;AZU;4852;SBCF;SBSV;18;0;18;0;0
2021;6;AZU;4861;SBEG;SBBE;23;1;19;2;1
2021;6;AZU;4862;SBBE;SBEG;22;1;20;1;0
2021;6;AZU;4863;SBPA;SBKP;3;0;3;0;0
2021;6;AZU;4864;SBKP;SBFI;22;0;22;0;0
2021;6;AZU;4865;SBFI;SBKP;22;0;21;1;0
2021;6;AZU;4868;SBKP;SBRJ;21;0;20;1;0
2021;6;AZU;4869;SBKP;SBCF;5;0;5;0;0
2021;6;AZU;4870;SBCF;SBKP;5;0;5;0;0
2021;6;AZU;4876;SBSR;SBKP;27;0;27;0;0
2021;6;AZU;4877;SBKP;SBCG;4;0;4;0;0
2021;6;AZU;4880;SBRP;SBKP;27;0;26;0;1
2021;6;AZU;4884;SBAE;SBKP;4;0;4;0;0
2021;6;AZU;4885;SBKP;SBRF;30;0;30;0;0
2021;6;AZU;4886;SBRF;SBMO;23;0;21;1;1
2021;6;AZU;4887;SBMO;SBRF;23;0;21;2;0
2021;6;AZU;4888;SBKP;SBCF;30;0;29;1;0
2021;6;AZU;4890;SBCF;SBRF;25;0;25;0;0
2021;6;AZU;4891;SBGO;SBPJ;4;0;4;0;0
2021;6;AZU;4892;SBSV;SBPS;10;0;10;0;0
2021;6;AZU;4894;SBKP;SBPA;4;0;4;0;0
2021;6;AZU;4896;SBCY;SBBR;15;1;14;0;0
2021;6;AZU;4898;SBRJ;SBSV;8;0;8;0;0
2021;6;AZU;4899;SBSV;SBRJ;8;0;8;0;0
2021;6;AZU;4900;SBKP;SBLO;30;0;30;0;0
2021;6;AZU;4901;SBJP;SBRF;24;0;23;1;0
2021;6;AZU;4902;SBRF;SBJP;24;0;23;0;1
2021;6;AZU;4903;SBSV;SBSP;12;0;12;0;0
2021;6;AZU;4904;SBSP;SBSV;21;0;20;0;1
2021;6;AZU;4905;SBSV;SBSP;18;0;17;1;0
2021;6;AZU;4906;SBSP;SBSV;5;0;4;1;0
2021;6;AZU;4907;SBKP;SBSR;28;0;28;0;0
2021;6;AZU;4909;SBKP;SBRJ;30;0;29;1;0
2021;6;AZU;4911;SBSG;SBKP;4;0;4;0;0
2021;6;AZU;4914;SBSV;SBSP;8;0;8;0;0
2021;6;AZU;4915;SBSP;SBSV;11;0;11;0;0
2021;6;AZU;4918;SBKP;SBFL;25;0;24;1;0
2021;6;AZU;4927;SBKP;SBEG;30;0;30;0;0
2021;6;AZU;4931;SBKP;SBPA;30;0;28;2;0
2021;6;AZU;4933;SBKP;SBZM;22;0;22;0;0
2021;6;AZU;4934;SBBE;SBSL;19;0;17;1;1
2021;6;AZU;4935;SBSL;SBBE;19;0;19;0;0
2021;6;AZU;4940;SBKP;SBSV;30;0;30;0;0
2021;6;AZU;4943;SBKP;SBVT;24;0;22;1;1
2021;6;AZU;4951;SBKP;SBLO;26;1;23;0;2
2021;6;AZU;4995;SBKP;SBCG;26;1;23;1;1
2021;6;AZU;5321;SBBE;SBMD;10;5;4;1;0
2021;6;AZU;5322;SBMD;SBBE;10;5;4;1;0
2021;6;AZU;5323;SBBE;SNVS;12;0;11;1;0
2021;6;AZU;5324;SNVS;SBBE;12;0;11;1;0
2021;6;AZU;5339;SWJN;SBCY;6;1;4;0;1
2021;6;AZU;5340;SBCY;SBBW;10;1;9;0;0
2021;6;AZU;5341;SBBW;SBCY;10;1;9;0;0
2021;6;AZU;5360;SBRF;SNRU;22;5;16;0;1
2021;6;AZU;5361;SNRU;SBRF;22;5;16;0;1
2021;6;AZU;5362;SBRF;SNHS;22;2;19;0;1
2021;6;AZU;5363;SNHS;SBRF;22;2;19;0;1
2021;6;AZU;5364;SBRF;SNRU;22;3;18;0;1
2021;6;AZU;5365;SNRU;SBRF;22;3;18;0;1
2021;6;AZU;5366;SBRF;SNHS;22;2;18;1;1
2021;6;AZU;5367;SNHS;SBRF;22;2;18;2;0
2021;6;AZU;5500;SWHP;SWFX;6;0;6;0;0
2021;6;AZU;5500;SBCY;SWHP;6;0;6;0;0
2021;6;AZU;5504;SWHP;SBCY;4;0;4;0;0
2021;6;AZU;5510;SBCY;SWHP;5;1;4;0;0
2021;6;AZU;5510;SWHP;SWFX;5;1;4;0;0
2021;6;AZU;5514;SWHP;SBCY;3;1;2;0;0
2021;6;AZU;5580;SBBE;SBMD;11;0;11;0;0
2021;6;AZU;5580;SNYA;SBBE;11;0;11;0;0
2021;6;AZU;5580;SBMD;SNYA;11;0;11;0;0
2021;6;AZU;5581;SBBE;SNVS;7;0;6;1;0
2021;6;AZU;5582;SNVS;SBBE;7;0;7;0;0
2021;6;AZU;5592;SBCY;SWJN;3;0;3;0;0
2021;6;AZU;5594;SWJN;SWTS;3;0;3;0;0
2021;6;AZU;5594;SWTS;SBCY;3;0;3;0;0
2021;6;AZU;5596;SBCY;SWJN;7;0;7;0;0
2021;6;AZU;5598;SWJN;SWTS;7;1;6;0;0
2021;6;AZU;5598;SWTS;SBCY;7;1;6;0;0
2021;6;AZU;6000;SBAR;SBBR;29;0;29;0;0
2021;6;AZU;6001;SBAR;SBGR;23;0;23;0;0
2021;6;AZU;6001;SBBR;SBAR;30;0;30;0;0
2021;6;AZU;6002;SBBE;SBBR;29;0;26;2;1
2021;6;AZU;6003;SBBE;SBGR;29;0;29;0;0
2021;6;AZU;6004;SBBE;SBBR;28;0;25;2;1
2021;6;AZU;6004;SBCG;SBGR;4;0;3;0;1
2021;6;AZU;6005;SBBE;SBGR;28;0;28;0;0
2021;6;AZU;6006;SBBR;SBAR;28;0;28;0;0
2021;6;AZU;6007;SBBR;SBBE;29;0;29;0;0
2021;6;AZU;6009;SBBR;SBBV;17;0;16;1;0
2021;6;AZU;6009;SBBR;SBBE;29;0;29;0;0
2021;6;AZU;6013;SBBR;SBMO;12;1;11;0;0
2021;6;AZU;6013;SBBR;SBBV;14;0;13;1;0
2021;6;AZU;6014;SBBR;SBSP;30;0;30;0;0
2021;6;AZU;6015;SBBR;SBSP;29;0;29;0;0
2021;6;AZU;6016;SBGR;SBCG;22;0;21;1;0
2021;6;AZU;6016;SBBR;SBSP;27;0;27;0;0
2021;6;AZU;6017;SBBR;SBSP;2;0;2;0;0
2021;6;AZU;6018;SBBR;SBCG;26;0;26;0;0
2021;6;AZU;6019;SBBR;SBCT;29;0;29;0;0
2021;6;AZU;6020;SBBR;SBFL;26;0;26;0;0
2021;6;AZU;6020;SBAR;SBGR;26;0;26;0;0
2021;6;AZU;6021;SBBR;SBSP;30;0;29;1;0
2021;6;AZU;6021;SBBR;SBGL;27;0;27;0;0
2021;6;AZU;6022;SBBR;SBJP;27;0;27;0;0
2021;6;AZU;6022;SBBR;SBSP;30;0;30;0;0
2021;6;AZU;6023;SBBR;SBFZ;21;0;21;0;0
2021;6;AZU;6024;SBBR;SBMO;29;0;29;0;0
2021;6;AZU;6025;SBBR;SBFZ;30;0;29;0;1
2021;6;AZU;6025;SBBR;SBCT;27;0;27;0;0
2021;6;AZU;6026;SBBR;SBPA;26;0;26;0;0
2021;6;AZU;6026;SBBR;SBGL;30;0;30;0;0
2021;6;AZU;6027;SBBR;SBSN;2;0;2;0;0
2021;6;AZU;6027;SBBR;SBMQ;10;0;10;0;0
2021;6;AZU;6027;SBBR;SBFL;30;0;30;0;0
2021;6;AZU;6028;SBBR;SBJP;29;0;28;0;1
2021;6;AZU;6029;SBBR;SBSG;19;0;19;0;0
2021;6;AZU;6030;SBBR;SBMO;9;1;8;0;0
2021;6;AZU;6030;SBBR;SBSV;30;0;30;0;0
2021;6;AZU;6031;SBBR;SBMA;10;0;10;0;0
2021;6;AZU;6032;SBBR;SBMO;30;0;30;0;0
2021;6;AZU;6032;SBBR;SBGL;4;0;4;0;0
2021;6;AZU;6033;SBBR;SBGO;12;0;12;0;0
2021;6;AZU;6034;SBBV;SBBR;15;0;15;0;0
2021;6;AZU;6035;SBBR;SBEG;30;0;30;0;0
2021;6;AZU;6036;SBBR;SBSV;13;0;13;0;0
2021;6;AZU;6037;SBBR;SBMQ;10;0;10;0;0
2021;6;AZU;6037;SBBR;SBTE;30;0;30;0;0
2021;6;AZU;6038;SBBR;SBPA;30;0;30;0;0
2021;6;AZU;6039;SBBR;SBSL;28;0;28;0;0
2021;6;AZU;6039;SBSP;SBBR;29;0;29;0;0
2021;6;AZU;6040;SBBR;SBSV;29;0;29;0;0
2021;6;AZU;6042;SBBR;SBVT;21;0;21;0;0
2021;6;AZU;6043;SBBR;SBSG;29;0;29;0;0
2021;6;AZU;6043;SBGR;SBGO;28;0;28;0;0
2021;6;AZU;6045;SBSP;SBBR;24;0;24;0;0
2021;6;AZU;6045;SBCG;SBGR;23;0;22;0;1
2021;6;AZU;6046;SBGR;SBFL;26;0;26;0;0
2021;6;AZU;6047;SBBR;SBTE;29;0;29;0;0
2021;6;AZU;6047;SBSP;SBBR;27;0;27;0;0
2021;6;AZU;6048;SBSP;SBBR;29;0;29;0;0
2021;6;AZU;6052;SBMO;SBBR;10;1;9;0;0
2021;6;AZU;6054;SBSP;SBCT;19;0;19;0;0
2021;6;AZU;6056;SBSP;SBCT;29;0;29;0;0
2021;6;AZU;6057;SBSP;SBFL;30;0;30;0;0
2021;6;AZU;6057;SBBR;SBSN;13;0;13;0;0
2021;6;AZU;6058;SBSP;SBFL;4;0;4;0;0
2021;6;AZU;6059;SBSP;SBFL;29;0;28;0;1
2021;6;AZU;6060;SBBV;SBBR;17;0;16;0;1
2021;6;AZU;6061;SBGR;SBCG;23;0;22;1;0
2021;6;AZU;6064;SBSP;SBBR;29;0;29;0;0
2021;6;AZU;6064;SBSP;SBGO;30;0;29;0;1
2021;6;AZU;6065;SBSP;SBNF;3;0;3;0;0
2021;6;AZU;6066;SBSP;SBBR;30;0;30;0;0
2021;6;AZU;6071;SBSP;SBPA;30;0;30;0;0
2021;6;AZU;6072;SBSP;SBBR;30;0;30;0;0
2021;6;AZU;6074;SBSP;SBBR;29;0;29;0;0
2021;6;AZU;6074;SBGR;SBFZ;27;0;27;0;0
2021;6;AZU;6080;SBSP;SBVT;7;0;7;0;0
2021;6;AZU;6081;SBSP;SBVT;14;0;14;0;0
2021;6;AZU;6081;SBGR;SBSL;27;0;26;1;0
2021;6;AZU;6082;SBCG;SBBR;26;0;24;0;2
2021;6;AZU;6083;SBFZ;SBGR;30;0;29;1;0
2021;6;AZU;6084;SBSP;SBCT;9;0;9;0;0
2021;6;AZU;6084;SBCG;SBGR;25;0;25;0;0
2021;6;AZU;6085;SBSP;SBCT;25;0;23;1;1
2021;6;AZU;6086;SBSP;SBCT;4;0;4;0;0
2021;6;AZU;6088;SBSP;SBFL;28;0;28;0;0
2021;6;AZU;6088;SBCT;SBBR;30;0;30;0;0
2021;6;AZU;6090;SBSP;SBFL;29;0;28;0;1
2021;6;AZU;6090;SBCT;SBSP;19;0;19;0;0
2021;6;AZU;6091;SBFL;SBSP;29;0;29;0;0
2021;6;AZU;6092;SBCT;SBSP;24;0;23;0;1
2021;6;AZU;6093;SBCT;SBSP;21;0;21;0;0
2021;6;AZU;6094;SBFZ;SBBR;22;0;22;0;0
2021;6;AZU;6095;SBFL;SBBR;30;0;29;1;0
2021;6;AZU;6097;SBSP;SBNF;22;1;21;0;0
2021;6;AZU;6097;SBFL;SBSP;29;0;29;0;0
2021;6;AZU;6098;SBSP;SBNF;30;0;30;0;0
2021;6;AZU;6102;SBFZ;SBGL;27;0;27;0;0
2021;6;AZU;6102;SBSP;SBPA;30;0;30;0;0
2021;6;AZU;6103;SBSP;SBPA;30;0;30;0;0
2021;6;AZU;6104;SBSP;SBPA;29;0;29;0;0
2021;6;AZU;6106;SBFZ;SBGR;27;0;26;1;0
2021;6;AZU;6107;SBGL;SBBR;26;0;26;0;0
2021;6;AZU;6110;SBFZ;SBBR;30;0;30;0;0
2021;6;AZU;6112;SBEG;SBGR;5;0;5;0;0
2021;6;AZU;6114;SBSP;SBVT;8;0;8;0;0
2021;6;AZU;6116;SBGR;SBFZ;30;0;30;0;0
2021;6;AZU;6116;SBSP;SBVT;12;0;12;0;0
2021;6;AZU;6117;SBCG;SBGR;13;0;13;0;0
2021;6;AZU;6118;SBCG;SBBR;25;0;23;0;2
2021;6;AZU;6118;SBFZ;SBGR;30;0;29;0;1
2021;6;AZU;6120;SBGR;SBFI;28;0;27;1;0
2021;6;AZU;6120;SBMA;SBBR;13;0;13;0;0
2021;6;AZU;6121;SBGR;SBGO;29;0;28;1;0
2021;6;AZU;6121;SBCG;SBGR;25;0;25;0;0
2021;6;AZU;6122;SBCG;SBGR;1;0;1;0;0
2021;6;AZU;6122;SBGL;SBFZ;30;0;29;0;1
2021;6;AZU;6124;SBGR;SBFL;30;0;30;0;0
2021;6;AZU;6124;SBGR;SBFI;22;0;20;2;0
2021;6;AZU;6126;SBGR;SBIZ;27;0;27;0;0
2021;6;AZU;6127;SBGR;SBFZ;30;0;30;0;0
2021;6;AZU;6135;SBPJ;SBGR;23;0;23;0;0
2021;6;AZU;6136;SBCT;SBBR;28;0;28;0;0
2021;6;AZU;6137;SBGR;SBMO;6;0;6;0;0
2021;6;AZU;6137;SBFZ;SBGL;30;0;30;0;0
2021;6;AZU;6138;SBGR;SBMO;22;0;22;0;0
2021;6;AZU;6139;SBGR;SBMG;25;0;22;1;2
2021;6;AZU;6140;SBCT;SBSP;15;0;15;0;0
2021;6;AZU;6141;SBGR;SBNF;27;0;24;1;2
2021;6;AZU;6142;SBCT;SBSP;8;0;8;0;0
2021;6;AZU;6142;SBGR;SBNF;29;0;29;0;0
2021;6;AZU;6143;SBGR;SBPJ;24;0;24;0;0
2021;6;AZU;6144;SBCT;SBSP;30;0;30;0;0
2021;6;AZU;6144;SBGO;SBGR;27;0;26;1;0
2021;6;AZU;6145;SBMO;SBBR;13;1;12;0;0
2021;6;AZU;6145;SBGR;SBMO;20;0;20;0;0
2021;6;AZU;6146;SBGR;SBPJ;30;0;30;0;0
2021;6;AZU;6148;SBFL;SBSP;4;0;4;0;0
2021;6;AZU;6148;SBSV;SBBR;26;0;26;0;0
2021;6;AZU;6149;SBFL;SBSP;30;0;29;0;1
2021;6;AZU;6150;SBFL;SBGR;30;0;30;0;0
2021;6;AZU;6151;SBFL;SBGR;30;1;26;2;1
2021;6;AZU;6154;SBGR;SBFL;30;0;30;0;0
2021;6;AZU;6156;SBGR;SBSR;16;0;15;0;1
2021;6;AZU;6159;SBGR;SBSL;30;1;28;1;0
2021;6;AZU;6162;SBGR;SBSV;26;0;25;1;0
2021;6;AZU;6163;SBFZ;SBGR;2;0;2;0;0
2021;6;AZU;6163;SBGR;SBSV;30;0;30;0;0
2021;6;AZU;6165;SBGR;SBFL;29;0;27;1;1
2021;6;AZU;6166;SBFZ;SBGR;30;0;30;0;0
2021;6;AZU;6166;SBGR;SBUL;25;0;25;0;0
2021;6;AZU;6167;SBGR;SBUL;13;0;13;0;0
2021;6;AZU;6168;SBGR;SBVT;26;0;26;0;0
2021;6;AZU;6168;SBGL;SBBR;30;0;30;0;0
2021;6;AZU;6169;SBGR;SBVT;29;0;28;1;0
2021;6;AZU;6171;SBGR;SBAR;29;0;29;0;0
2021;6;AZU;6172;SBGO;SBGR;22;0;22;0;0
2021;6;AZU;6173;SBGR;SBBE;26;0;22;3;1
2021;6;AZU;6174;SBVT;SBSP;7;0;7;0;0
2021;6;AZU;6175;SBGR;SBCG;26;0;26;0;0
2021;6;AZU;6176;SBFI;SBGR;30;0;27;0;3
2021;6;AZU;6178;SBFI;SBGR;25;0;25;0;0
2021;6;AZU;6181;SBIZ;SBGR;26;0;25;0;1
2021;6;AZU;6186;SBJP;SBBR;30;0;29;0;1
2021;6;AZU;6189;SBEG;SBGR;8;0;8;0;0
2021;6;AZU;6190;SBGR;SBFZ;30;0;30;0;0
2021;6;AZU;6191;SBGR;SBFZ;2;0;2;0;0
2021;6;AZU;6191;SBJP;SBGR;25;0;25;0;0
2021;6;AZU;6192;SBEG;SBGR;20;0;20;0;0
2021;6;AZU;6193;SBMO;SBBR;30;0;30;0;0
2021;6;AZU;6194;SBMO;SBGR;25;1;24;0;0
