Empresa Aérea;N Voo;Aeroporto de Origem Designador OACI;Nome/UF/Pai�s Origem;Aeroporto de Destino Designador OACI;Nome/UF/Pai�s Destino;Etapas Previstas;% de Cancelamentos;% de Atrasos Superiores a 30 min;% de Atrasos Superiores a 60 min
TAM - TAM LINHAS AÉREAS S.A.;4559;SBFL;HERCÍLIO LUZ(SC, BRASIL);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);30;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4560;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);SBRJ;SANTOS DUMONT(RJ, BRASIL);3;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4561;SBRJ;SANTOS DUMONT(RJ, BRASIL);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);3;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4564;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);SBFL;HERCÍLIO LUZ(SC, BRASIL);3;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4565;SBFL;HERCÍLIO LUZ(SC, BRASIL);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);3;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4568;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);SBAR;SANTA MARIA(SE, BRASIL);13;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4569;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);SBFL;HERCÍLIO LUZ(SC, BRASIL);25;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4570;SBSP;CONGONHAS(SP, BRASIL);SBCF;TANCREDO NEVES(MG, BRASIL);2;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4574;SBFL;HERCÍLIO LUZ(SC, BRASIL);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);25;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4575;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);SBFL;HERCÍLIO LUZ(SC, BRASIL);28;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4576;SBFL;HERCÍLIO LUZ(SC, BRASIL);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);28;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4583;SBCF;TANCREDO NEVES(MG, BRASIL);SBSP;CONGONHAS(SP, BRASIL);3;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4585;SBPA;SALGADO FILHO(RS, BRASIL);SBSP;CONGONHAS(SP, BRASIL);7;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4588;SBAR;SANTA MARIA(SE, BRASIL);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);13;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4590;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);SBFI;CATARATAS(PR, BRASIL);20;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4591;SBFI;CATARATAS(PR, BRASIL);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);22;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4594;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);SBCG;CAMPO GRANDE(MS, BRASIL);1;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4603;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);SBBR;PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL);14;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4604;SBBR;PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);14;0;7,14;7,14
TAM - TAM LINHAS AÉREAS S.A.;4605;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);SBBR;PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL);8;12,5;0;0
TAM - TAM LINHAS AÉREAS S.A.;4606;SBBR;PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);5;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4607;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);SBBR;PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL);12;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4608;SBBR;PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);13;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4609;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);SBBR;PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL);26;0;3,85;3,85
TAM - TAM LINHAS AÉREAS S.A.;4610;SBBR;PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);30;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4613;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);SBBR;PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL);30;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4614;SBBR;PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);28;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4618;SBSP;CONGONHAS(SP, BRASIL);SBPA;SALGADO FILHO(RS, BRASIL);22;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4619;SBPA;SALGADO FILHO(RS, BRASIL);SBSP;CONGONHAS(SP, BRASIL);23;0;4,35;4,35
TAM - TAM LINHAS AÉREAS S.A.;4620;SBSP;CONGONHAS(SP, BRASIL);SBPA;SALGADO FILHO(RS, BRASIL);3;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4621;SBPA;SALGADO FILHO(RS, BRASIL);SBSP;CONGONHAS(SP, BRASIL);5;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4622;SBSP;CONGONHAS(SP, BRASIL);SBPA;SALGADO FILHO(RS, BRASIL);23;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4623;SBPA;SALGADO FILHO(RS, BRASIL);SBSP;CONGONHAS(SP, BRASIL);11;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4625;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);SBCF;TANCREDO NEVES(MG, BRASIL);30;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4626;SBCF;TANCREDO NEVES(MG, BRASIL);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);30;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4629;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);SBCF;TANCREDO NEVES(MG, BRASIL);24;0;4,17;4,17
TAM - TAM LINHAS AÉREAS S.A.;4630;SBCF;TANCREDO NEVES(MG, BRASIL);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);23;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4631;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);SBCF;TANCREDO NEVES(MG, BRASIL);13;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4632;SBCF;TANCREDO NEVES(MG, BRASIL);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);14;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4651;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);SBFZ;PINTO MARTINS(CE, BRASIL);4;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4652;SBFZ;PINTO MARTINS(CE, BRASIL);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);4;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4666;SBSP;CONGONHAS(SP, BRASIL);SBPA;SALGADO FILHO(RS, BRASIL);15;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4667;SBPA;SALGADO FILHO(RS, BRASIL);SBSP;CONGONHAS(SP, BRASIL);17;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4669;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);SBPA;SALGADO FILHO(RS, BRASIL);3;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4670;SBPA;SALGADO FILHO(RS, BRASIL);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);3;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4671;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);SBPA;SALGADO FILHO(RS, BRASIL);7;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4672;SBPA;SALGADO FILHO(RS, BRASIL);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);7;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4673;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);SBPA;SALGADO FILHO(RS, BRASIL);22;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4674;SBPA;SALGADO FILHO(RS, BRASIL);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);22;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4675;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);SBPA;SALGADO FILHO(RS, BRASIL);5;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4676;SBPA;SALGADO FILHO(RS, BRASIL);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);5;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4677;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);SBPA;SALGADO FILHO(RS, BRASIL);25;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4678;SBPA;SALGADO FILHO(RS, BRASIL);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);24;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4679;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);SBPA;SALGADO FILHO(RS, BRASIL);3;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4680;SBPA;SALGADO FILHO(RS, BRASIL);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);3;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4700;SBBE;INTERNACIONAL DE BELÉM/VAL DE CANS/JÚLIO CEZAR RIBEIRO(PA, BRASIL);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);6;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4719;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);SBSV;DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL);13;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4720;SBSV;DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);13;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4721;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);SBSV;DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL);28;0;7,14;3,57
TAM - TAM LINHAS AÉREAS S.A.;4722;SBSV;DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);28;0;3,57;3,57
TAM - TAM LINHAS AÉREAS S.A.;4723;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);SBSV;DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL);11;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4724;SBSV;DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);10;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4726;SBSV;DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);1;0;100;100
TAM - TAM LINHAS AÉREAS S.A.;4729;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);SBSV;DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL);16;0;6,25;0
TAM - TAM LINHAS AÉREAS S.A.;4730;SBSV;DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);15;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4731;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);SBSV;DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL);15;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4732;SBSV;DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);16;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4743;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL);7;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4745;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL);5;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4747;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL);15;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4748;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);13;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4749;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL);19;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4750;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);20;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4752;SBSP;CONGONHAS(SP, BRASIL);SBFL;HERCÍLIO LUZ(SC, BRASIL);1;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4755;SBSP;CONGONHAS(SP, BRASIL);SBFL;HERCÍLIO LUZ(SC, BRASIL);2;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4758;SBFL;HERCÍLIO LUZ(SC, BRASIL);SBSP;CONGONHAS(SP, BRASIL);2;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4759;SBFL;HERCÍLIO LUZ(SC, BRASIL);SBSP;CONGONHAS(SP, BRASIL);1;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4771;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);SBGO;SANTA GENOVEVA/GOIÂNIA(GO, BRASIL);28;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4772;SBGO;SANTA GENOVEVA/GOIÂNIA(GO, BRASIL);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);28;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4773;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);SBGO;SANTA GENOVEVA/GOIÂNIA(GO, BRASIL);17;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4774;SBGO;SANTA GENOVEVA/GOIÂNIA(GO, BRASIL);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);16;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4776;SBSP;CONGONHAS(SP, BRASIL);SBFL;HERCÍLIO LUZ(SC, BRASIL);1;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4787;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);SBCT;AFONSO PENA(PR, BRASIL);23;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4788;SBCT;AFONSO PENA(PR, BRASIL);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);23;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4789;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);SBCT;AFONSO PENA(PR, BRASIL);8;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4790;SBCT;AFONSO PENA(PR, BRASIL);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);8;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4791;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);SBCT;AFONSO PENA(PR, BRASIL);3;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4792;SBCT;AFONSO PENA(PR, BRASIL);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);3;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4793;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);SBCT;AFONSO PENA(PR, BRASIL);22;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4794;SBCT;AFONSO PENA(PR, BRASIL);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);21;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4795;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);SBCT;AFONSO PENA(PR, BRASIL);1;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;4796;SBCT;AFONSO PENA(PR, BRASIL);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);1;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;8015;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);SUMU;CARRASCO GRAL. CESÁREO L. BERISSO INTERNATIONAL AIRPORT(, URUGUAI);6;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;8016;SUMU;CARRASCO GRAL. CESÁREO L. BERISSO INTERNATIONAL AIRPORT(, URUGUAI);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);6;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;8017;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);SUMU;CARRASCO GRAL. CESÁREO L. BERISSO INTERNATIONAL AIRPORT(, URUGUAI);4;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;8018;SUMU;CARRASCO GRAL. CESÁREO L. BERISSO INTERNATIONAL AIRPORT(, URUGUAI);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);4;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;8064;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);LEMD;ADOLFO SUÁREZ MADRID-BARAJAS AIRPORT(, ESPANHA);2;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;8065;LEMD;ADOLFO SUÁREZ MADRID-BARAJAS AIRPORT(, ESPANHA);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);2;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;8070;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);EDDF;FRANKFURT INTERNATIONAL AIRPORT(, ALEMANHA);17;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;8071;EDDF;FRANKFURT INTERNATIONAL AIRPORT(, ALEMANHA);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);16;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;8112;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);MMMX;BENITO JUAREZ INTL(, MÉXICO);13;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;8113;MMMX;BENITO JUAREZ INTL(, MÉXICO);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);13;0;7,69;0
TAM - TAM LINHAS AÉREAS S.A.;8146;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);LPPT;LISBOA(, PORTUGAL);4;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;8147;LPPT;LISBOA(, PORTUGAL);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);3;0;66,67;0
TAM - TAM LINHAS AÉREAS S.A.;8180;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);KJFK;JOHN F. KENNEDY INTERNATIONAL AIRPORT(, ESTADOS UNIDOS DA AMÉRICA);13;0;7,69;0
TAM - TAM LINHAS AÉREAS S.A.;8181;KJFK;JOHN F. KENNEDY INTERNATIONAL AIRPORT(, ESTADOS UNIDOS DA AMÉRICA);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);12;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;8190;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);KMIA;MIAMI INTERNATIONAL AIRPORT(, ESTADOS UNIDOS DA AMÉRICA);13;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;8191;KMIA;MIAMI INTERNATIONAL AIRPORT(, ESTADOS UNIDOS DA AMÉRICA);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);12;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;9001;SBIL;BAHIA - JORGE AMADO(BA, BRASIL);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);1;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;9452;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);EDDF;FRANKFURT INTERNATIONAL AIRPORT(, ALEMANHA);1;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;9453;EDDF;FRANKFURT INTERNATIONAL AIRPORT(, ALEMANHA);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);1;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;9460;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);SAEZ;MINISTRO PISTARINI INTERNATIONAL AIRPORT (EZEIZA INTERNATIONAL AIRPORT)(, ARGENTINA);4;0;0;0
TAM - TAM LINHAS AÉREAS S.A.;9461;SAEZ;MINISTRO PISTARINI INTERNATIONAL AIRPORT (EZEIZA INTERNATIONAL AIRPORT)(, ARGENTINA);SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL);4;0;0;0
TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A;11;LPPT;LISBOA(, PORTUGAL);SBRF;GUARARAPES - GILBERTO FREYRE(PE, BRASIL);4;0;0;0
TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A;12;SBRF;GUARARAPES - GILBERTO FREYRE(PE, BRASIL);LPPT;LISBOA(, PORTUGAL);4;25;0;0
TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A;17;LPPT;LISBOA(, PORTUGAL);SBRF;GUARARAPES - GILBERTO FREYRE(PE, BRASIL);5;20;25;0
TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A;17;SBRF;GUARARAPES - GILBERTO FREYRE(PE, BRASIL);SBMO;ZUMBI DOS PALMARES(AL, BRASIL);5;20;0;0
TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A;18;SBMO;ZUMBI DOS PALMARES(AL, BRASIL);SBRF;GUARARAPES - GILBERTO FREYRE(PE, BRASIL);5;40;0;0
TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A;18;SBRF;GUARARAPES - GILBERTO FREYRE(PE, BRASIL);LPPT;LISBOA(, PORTUGAL);5;40;0;0
TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A;22;SBSV;DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL);LPPT;LISBOA(, PORTUGAL);6;33,33;0;0
TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A;23;LPPT;LISBOA(, PORTUGAL);SBSV;DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL);6;16,67;20;20
TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A;35;LPPT;LISBOA(, PORTUGAL);SBFZ;PINTO MARTINS(CE, BRASIL);8;12,5;0;0
TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A;36;SBFZ;PINTO MARTINS(CE, BRASIL);LPPT;LISBOA(, PORTUGAL);7;14,29;0;0
TAP - TAP - TRANSPORTES AÉREOS PORTUGUESES S/A;58;SBBR;PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL);LPPT;LISBOA(, PORTUGAL);4;25;0;0
